No.,Message,Source,Label,Emotion
10226,"I don't know why, after every Eid prayer, I suddenly feel restless, it's not clear in the end, I'm not in the mood for friendship or what people usually do on Eid :(",Facebook,0,anxiety
10227,"If you are stuck sleeping at 11am until set 12. If you are more than that, you will be anxious, why are you?”",Facebook,0,anxiety
10228,"Have you ever been so nervous, scared, and anxious that you want to throw up?",Facebook,0,anxiety
10229,Do not compare yourself to others. Envy only makes restless soul. Be yourself.,Facebook,0,anxiety
10230,"When I'm done with this, why do I feel so dizzy.... But I swear I don't want to sleep, I'm really nervous when I'm told to sleep.",Facebook,0,anxiety
10231,"I don't know whether to be happy or sad. And don't know how long this feeling will last? I'm the one who feels it just great every day coy.. confused about my own feelings. Sllu not calm, restless. But, just give up.. there is God. My son, yes.. Shaina can.",Facebook,0,anxiety
10232,"I just want to pass, there are so many obstacles « I'm so tired guyssss I want to rest for a while but I can't seem nervou",Facebook,0,anxiety
10233,"It's true that social media is fun, you have to look for health, if it only makes you nervous, what do you do",Facebook,0,anxiety
10234,"Starting to get restless...Others have started praying Isha, I'm not solemn, the cat is getting closer...Finally canceled the prayer to get rid of the cat",Facebook,0,anxiety
10235,What do you do when you're anxious when you're anxious? i used to write something every time i have a lot of thoughts or worry about things that are not sure... but now... idk what to do </3,Facebook,0,anxiety
10236,I'm so nervous ° [],Facebook,0,anxiety
10237,I like to worry tbtb,Facebook,0,anxiety
10238,"When you're working on something, and suddenly feel restless and anxious even though nothing's going on...haha what's the matter, my self",Facebook,0,anxiety
10239,Don't worry about it,Facebook,0,anxiety
10240,very nervous :'),Facebook,0,anxiety
10241,"I like not knowing myself. Having a mentality that is very easy to get down, often feels worried or anxious, has difficulty controlling thoughts, is very easily hurt. Sometimes what makes us suffer is to think too much about what other people say.",Facebook,0,anxiety
10242,"I'm confused when I've finished something, what's next? I feel like everything is already there, but what's missing? The default is restless",Facebook,0,anxiety
10243,"Honestly, from the past until now, since the last 4 years, my biggest enemy in writing is anxiety. There is no such detailed reason, it's just that I suddenly get nervous and it's not clear, so sometimes if it's really bad it can stop writing for months.",Facebook,0,anxiety
10244,I'm even worried about myself :((,Facebook,0,anxiety
10245,"people seem calm, happy like there's no problem because only one smile we throw out but sad, restless and anxious millions of which we keep to ourselves, only we know.",Facebook,0,anxiety
10246,"She worries a lot, so she cries a lot.",Facebook,0,anxiety
10247,"troubled, restless heart, restless soul.",Facebook,0,anxiety
10248,why did I feel so nervous earlier?,Facebook,0,anxiety
10249,"I'm really restless when I just wake up, I feel like I immediately get bad thoughts and it's really every day",Facebook,0,anxiety
10250,oh my god so nervous,Facebook,0,anxiety
10251,"Feeling anxious like this, every time you want to work, you have to feel anxious and not calm",Facebook,0,anxiety
10252,"Even though I am calm like a fish, I am restless like a wave in the ocean. - RUMI..#MCO3",Facebook,0,anxiety
10253,"guys, how do you feel, every day you feel like you're really worried about your thesis, the trial schedule for August is great and until now it's still floating, you want to make revisions like your brain is empty, but every day you're so worried that you're shaking",Facebook,0,anxiety
10254,Restless and restless.. Mboh... lah..,Facebook,0,anxiety
10255,Other people don't know I feel anxious every day.,Facebook,0,anxiety
10256,umami mami mami this heart is restless,Facebook,0,anxiety
10257,"I wake up this feeling of restlessness, the title is... I sleep late, I still wake up in the morning",Facebook,0,anxiety
10258,"a little anxious, a lot afraid",Facebook,0,anxiety
10259,I'm afraid the anxiety is too much because I'm already in the phase of being really scared,Facebook,0,anxiety
10260,"What exactly is making me nervous, please, tell me!",Facebook,0,anxiety
10261,"a few days ago restless, today menses. I've just read that restlessness is a symptom of PMS. so who gave this anxiety, thesis or pms?",Facebook,0,anxiety
10262,"Oh, I'm so nervous, bro :(",Facebook,0,anxiety
10263,"Eid is getting closer. Oh God, I feel so lazy to meet a big family, I'm too lazy to ask a lot of questions, it's not okay, I'm not comfortable, I'm really worried, fuck the life",Facebook,0,anxiety
10264,"Suddenly restless, not even 5 minutes immediately severe nausea. It's true that stomach acid is the fastest way to get sick if you have thoughts ' »",Facebook,0,anxiety
10265,What is the sign of restlessness -_-,Facebook,0,anxiety
10266,"They say I'm strong, I'm stoned, I always have panic attacks when I'm restless at night, it's not clear who knows, I don't leave my room all day because I'm so tired, I'm so tired, some people care, they say I'm lazy, even though they don't know why I'm like that. It seems like my mental health is not important",Facebook,0,anxiety
10267,"so please be worried, what version will I get ™‚",Facebook,0,anxiety
10268,restless and agitated,Facebook,0,anxiety
10269,"For the past few days, he's been a bit restless, he's not calm like that.",Facebook,0,anxiety
10270,"I swear I'm nervous, why are you?",Facebook,0,anxiety
10271,"I've been so restless all day, why is it even though there's nothing... calm after praying, after that, I'm restless again",Facebook,0,anxiety
10272,"It's so toxic, every night I'm always afraid of forgetting to do something I'm so nervous gt anjr",Facebook,0,anxiety
10273,"Today's energy is very heavy. You have to go to the doctor, have an ultrasound, then an X-ray. The results will be known tomorrow. Ugh, so worried.",Facebook,0,anxiety
10274,"Time is slow for those who wait, too long for those who are restless, and too short for those who are happy.",Facebook,0,anxiety
10275,Feeling restless is the worst thing .ever.,Facebook,0,anxiety
10276,"Every night before this night, I always worry about what drama will happen tonight, my baby boy If there's no husband, this is really crazy",Facebook,0,anxiety
10277,"Why be afraid of pain when all of our feelings can be created!.. There will always be calm, on the sidelines of anxiety waiting to subside...",Facebook,0,anxiety
10278,I'm so worried why yh.,Facebook,0,anxiety
10279,"Restless restlessness accompanied, hoping someone would understand, wishing he wasn't here.",Facebook,0,anxiety
10280,"I'm so nervous, I'm hungry too Bismillah yaa",Facebook,0,anxiety
10281,Say! Are you worried about your health? Any tips so you don't worry too much?,Facebook,0,anxiety
10282,"I don't feel good, I'm not calm, I'm just restless :( let's do a lot of dhikr",Facebook,0,anxiety
10283,I'm a bit scared and nervous...,Facebook,0,anxiety
10284,starting to get restless with life's journey like this,Facebook,0,anxiety
10285,restless eh,Facebook,0,anxiety
10286,Why am I so nervous?!!!,Facebook,0,anxiety
10287,how do you get rid of anxiety,Facebook,0,anxiety
10288,"I'm so restless, why isn't it",Facebook,0,anxiety
10289,Why are you so worried since yesterday...,Facebook,0,anxiety
10290,"O Allah, I just ask for a safe and peaceful life without being haunted by anxiety, O Allah",Facebook,0,anxiety
10291,"For a long time, my heart feels like it's going to burst when it's restless",Facebook,0,anxiety
10292,"Now, he's always anxious every day, it feels like he's waiting for a thesis trial, you know. I understand it feels nervous, worried, afraid. what's the difference now that you don't know what you're worried about",Facebook,0,anxiety
10293,The habit of being anxious is clear,Facebook,0,anxiety
10294,#NAME?,Facebook,0,anxiety
10295,sleep but restless. understand?,Facebook,0,anxiety
10296,"I'm nervous but I don't know why, it's really not that good, I've been nervous. Hope all is well",Facebook,0,anxiety
10297,"Anjir is so restless today, what's wrong?",Facebook,0,anxiety
10298,"The restlessness that hit, really disturbs the atmosphere",Facebook,0,anxiety
10299,"Shit! I'm addicted to playing cellphones so that if I don't have a cellphone, I feel restless. How do you get rid of it",Facebook,0,anxiety
10300,"um! Pls, how do I feel afraid to go out of the house because I'm afraid to meet people, I don't know why, even though I wasn't like this before, I used to be nervous, then I'm so anxious I'm so sweaty",Facebook,0,anxiety
10301,Why are you so nervous :(((,Facebook,0,anxiety
10302,"It seems like I'm really at the anxiety stage every time I open WhatsApp. It feels really anxious, scared, nervous, feeling guilty, feeling useless. I want to disappear, but discussing assignments and exhibitions there, all of them...",Facebook,0,anxiety
10303,"That's if you're worried/worried, the parno is too much. ^^",Facebook,0,anxiety
