No.,Message,Source,Label,Emotion
6633,im feeling particularly sentimental or what have you i go into a bookstore where my books are sold and i pace out the distance between where my books are displayed and where his are on the shelf,Twitter,0,sadness
6634,i am in a room of strangers and its lunchtime it feels really weird to walk up to them and say lets go get some lunch,Twitter,5,surprise
6635,i feel as if i ve lived in my bubble for so long that i ve become complacent and too safe,Twitter,1,joy
6636,i pass it off as not important i am not only devaluing myself and my feelings but i am dishonoring my beloved dead cat,Twitter,1,joy
6637,i cant wait for their base to start feeling the pain and suffering black brown poor people have been feeling for decades,Twitter,0,sadness
6638,i can start to feel the radiant light and the love of our beloved flapjack,Twitter,1,joy
6639,i feel kind of heartless when my classmates are saddened by a particular situation and i am not,Twitter,3,anger
6640,i explained after a little bit of silent treatment that it made me feel weird,Twitter,5,surprise
6641,ive been feeling it for a few days and id started to get the sensation that it wasnt that friendly,Twitter,1,joy
6642,i feel insulted you called me a software developer,Twitter,3,anger
6643,i am a recent new christian and i struggle with being materialistic and i covet after these luxury items that most people do have these days whenever i go to other peoples homes and see they ve all got stereos and a cd collection i cant help feel envious,Twitter,3,anger
6644,i feel disheartened about the quality of content on the internet so it s always exciting to stumble across a gem like this,Twitter,0,sadness
6645,i feel like they re potentially putting themselves in a dangerous predicament and so you kind of feel for them,Twitter,3,anger
6646,i still feel hesitant around him though and i have a hard time believing what he tells me,Twitter,4,fear
6647,i can remember feeling humiliated and i noticed they both got a kick of it,Twitter,0,sadness
6648,i am constantly developing this section so if you are feeling lousy or down read it,Twitter,0,sadness
6649,i feel hope and i feel almost worthwhile,Twitter,1,joy
6650,i am at the houses working with children and their self esteem self worth emotions and feelings a lot i also get to spend some time at the office with the amazing staff,Twitter,5,surprise
6651,i feel like i m supporting you too much financially hi,Twitter,1,joy
6652,i feel so helpless while my parents struggle to feed my family,Twitter,4,fear
6653,i feel enraged at the murderous scum that laid this booby trap bomb,Twitter,3,anger
6654,i feel so blessed to have the gospel in our lives our marriage and our relationship,Twitter,1,joy
6655,i can use as many curse words as i want to because im no longer with a publishing network and it feels wonderful ive been trying so hard to make everyone think that im the strongest person alive that ive actually become weaker in the process,Twitter,1,joy
6656,i feel satisfied that i could solve it,Twitter,1,joy
6657,i had a hard time choosing because i was feeling kind of weepy,Twitter,0,sadness
6658,i feel as if i missed my chance and will have to wait a long time before i get another shot at it,Twitter,0,sadness
6659,i was out for a walk round watson house about years ago and it was a lovely sunny morning but as i said i wasn t feeling lovely and sunny,Twitter,2,love
6660,i feel maybe its freaking selfish of me but i cant keep sobbing and sobbing and feeling sorry for myself,Twitter,3,anger
6661,i am trying to feel virtuous in that only of the books are hardcover,Twitter,1,joy
6662,i am not feeling well i have very high fever and i am on medicine he coughed quite badly over the phone,Twitter,1,joy
6663,im feeling so gloomy today,Twitter,0,sadness
6664,i feel they would be working caring for your children,Twitter,2,love
6665,i feel weepy like a punished child mind sinking to lament whats wrong with the human race,Twitter,0,sadness
6666,i tell you only seven black billionaires look at marginalization and we feel like we happy because me and rick ross got it made or i got a spread outside a couple of us or they put a black president,Twitter,1,joy
6667,i feel it in the warmth of your tender embrace its the feeling i get when i think of our unborn children wanting to have them through you why do i love you because you and i are soul mates,Twitter,2,love
6668,i now feel that it is my solemn patriotic duty to go and burn a flag while i still can,Twitter,1,joy
6669,i started it feels like life becomes so boring without them,Twitter,0,sadness
6670,i was so angry with a patient who refused to take drugs,Twitter,3,anger
6671,i fought against feeling overwhelmed,Twitter,4,fear
6672,i had been feeling distracted but i wasnt sure why,Twitter,3,anger
6673,i love mootools and feel disheartened by the fact that if i want to take advantage of certain things in cakephp that i have to use prototype nothing against it though,Twitter,0,sadness
6674,i sometimes feel we may be too clever for our own good,Twitter,1,joy
6675,i am feeling pretty good about my eating right now,Twitter,1,joy
6676,im feeling very delighted today ive promised myself to be what i want to be,Twitter,1,joy
6677,i bet hes going to feel frustrated like i ruined his day or something,Twitter,3,anger
6678,i havent done much reading like im suppose to be ive been feeling agitated and confused since yesterday i had a really sad dream last night todays early morning,Twitter,4,fear
6679,i again became friends with sunday didnt feel all to friendly to the legs,Twitter,1,joy
6680,ive had a journal for a while i usually decide that a i want a fresh start or b the people who read it are getting sick of my rambling so i start a new one so i can feel less inhibited,Twitter,4,fear
6681,i feel troubled not else,Twitter,0,sadness
6682,i feel that there needs to be more variety in hallyu content now that concerts have already built a foundation for itself,Twitter,1,joy
6683,i feel terrified committing myself to this project pushing publish on this and the posts to come but i am taking on courage as a cause,Twitter,4,fear
6684,i think its the best football club in the world and i also love the way they play im really sad about this but i cant feel discouraged because life continues,Twitter,0,sadness
6685,i feel like i dont have a likeable personality really,Twitter,1,joy
6686,i still cant help but feel irritated by the girl kato rubi because duh who would freaking post those photos in a public blog knowing that they both have reputations and jobs to protect,Twitter,3,anger
6687,i remember feeling really surprised as the strawberries weren t spoiled afterward instead it turned into a peachy color and lots of small strawberries started to float into the sky,Twitter,5,surprise
6688,im also feeling terrible that i need this self imposed time out,Twitter,0,sadness
