Clip Number,Clip Name,Response Level,Displayed Emotion,,,,,,,,,
5379,1066_ITS_ANG_XX,65,A,,,,,,,,,
1893,1024_IOM_ANG_XX,45,A,,,,,,,,,
5877,1072_TSI_ANG_XX,78,A,,,,,,,,,
3636,1045_IWL_NEU_XX,65,N,,,,,,,,,
5628,1069_TSI_NEU_XX,79,N,,,,,,,,,
3885,1048_IWL_ANG_XX,56,A,,,,,,,,,
5130,1063_ITS_NEU_XX,72,N,,,,,,,,,
427,1006_TIE_HAP_XX,76,H,,,,,,,,,
7371,1091_IEO_FEA_LO,77,F,,,,,,,,,
1644,1021_IOM_NEU_XX,67,N,,,,,,,,,
455,1006_MTI_DIS_XX,63,D,,,,,,,,,
1423,1018_MTI_HAP_XX,56,H,,,,,,,,,
7150,1088_TAI_HAP_XX,44,H,,,,,,,,,
2668,1033_DFA_FEA_XX,43,F,,,,,,,,,
3664,1045_TSI_FEA_XX,62,F,,,,,,,,,
2917,1036_ITS_HAP_XX,52,H,,,,,,,,,
1672,1021_IWL_FEA_XX,72,F,,,,,,,,,
3913,1048_WSI_HAP_XX,62,H,,,,,,,,,
4411,1055_IEO_HAP_LO,70,H,,,,,,,,,
206,1003_MTI_SAD_XX,63,S,,,,,,,,,
2419,1030_DFA_HAP_XX,77,H,,,,,,,,,
1174,1015_TAI_FEA_XX,70,F,,,,,,,,,
2170,1027_ITH_FEA_XX,80,F,,,,,,,,,
6403,1079_IOM_FEA_XX,67,F,,,,,,,,,
4660,1058_IEO_SAD_LO,68,S,,,,,,,,,
925,1012_TAI_HAP_XX,70,H,,,,,,,,,
4162,1051_WSI_FEA_XX,45,F,,,,,,,,,
7399,1091_TAI_FEA_XX,55,F,,,,,,,,,
5158,1064_IEO_FEA_LO,39,F,,,,,,,,,
5905,1073_TIE_ANG_XX,55,A,,,,,,,,,
6901,1085_IWW_FEA_XX,61,F,,,,,,,,,
676,1009_IOM_FEA_XX,63,F,,,,,,,,,
6154,1076_IOM_NEU_XX,71,N,,,,,,,,,
3415,1042_TSI_HAP_XX,44,H,,,,,,,,,
4909,1061_IEO_ANG_LO,45,A,,,,,,,,,
3166,1039_ITS_FEA_XX,82,F,,,,,,,,,
6652,1082_IWW_HAP_XX,85,H,,,,,,,,,
1921,1024_ITH_HAP_XX,56,H,,,,,,,,,
5407,1067_IEO_DIS_LO,49,D,,,,,,,,,
5656,1070_TIE_NEU_XX,69,N,,,,,,,,,
2272,1028_WSI_NEU_XX,82,N,,,,,,,,,
3517,1044_IEO_ANG_HI,97,A,,,,,,,,,
2521,1031_WSI_ANG_XX,95,A,,,,,,,,,
778,1010_ITH_NEU_XX,89,N,,,,,,,,,
7003,1086_ITH_NEU_XX,79,N,,,,,,,,,
4513,1056_TIE_DIS_XX,72,D,,,,,,,,,
1027,1013_ITH_ANG_XX,79,A,,,,,,,,,
6505,1080_IWL_NEU_XX,99,N,,,,,,,,,
5260,1065_IWW_SAD_XX,90,S,,,,,,,,,
3019,1038_IEO_HAP_HI,71,H,,,,,,,,,
4015,1050_IEO_DIS_HI,60,D,,,,,,,,,
1276,1016_DFA_NEU_XX,51,N,,,,,,,,,
4264,1053_TIE_SAD_XX,52,S,,,,,,,,,
1525,1019_ITS_ANG_XX,63,A,,,,,,,,,
4762,1059_IOM_SAD_XX,78,S,,,,,,,,,
3766,1047_IEO_FEA_HI,91,F,,,,,,,,,
6256,1077_MTI_ANG_XX,88,A,,,,,,,,,
308,1004_DFA_FEA_XX,47,F,,,,,,,,,
6007,1074_TAI_DIS_XX,87,D,,,,,,,,,
5509,1068_IWW_DIS_XX,48,D,,,,,,,,,
5011,1062_IOM_DIS_XX,89,D,,,,,,,,,
6754,1083_IWL_ANG_XX,81,A,,,,,,,,,
529,1007_TAI_ANG_XX,45,A,,,,,,,,,
2023,1025_TSI_ANG_XX,70,A,,,,,,,,,
59,1001_DFA_NEU_XX,58,N,,,,,,,,,
2770,1035_IEO_NEU_XX,99,N,,,,,,,,,
1774,1022_TSI_NEU_XX,99,N,,,,,,,,,
7252,1089_ITH_ANG_XX,41,A,,,,,,,,,
3268,1041_IEO_SAD_HI,61,S,,,,,,,,,
5758,1071_TAI_SAD_XX,69,S,,,,,,,,,
4043,1050_MTI_ANG_XX,89,A,,,,,,,,,
6284,1077_TSI_HAP_XX,96,H,,,,,,,,,
3296,1041_TAI_NEU_XX,100,N,,,,,,,,,
3545,1044_TAI_ANG_XX,89,A,,,,,,,,,
3794,1047_MTI_NEU_XX,96,N,,,,,,,,,
2798,1035_IWW_NEU_XX,100,N,,,,,,,,,
806,1010_WSI_FEA_XX,77,F,,,,,,,,,
4541,1056_IWL_ANG_XX,90,A,,,,,,,,,
3047,1038_IWW_ANG_XX,76,A,,,,,,,,,
5039,1062_ITH_ANG_XX,54,A,,,,,,,,,
87,1002_IEO_SAD_LO,100,S,,,,,,,,,
6782,1083_WSI_HAP_XX,90,H,,,,,,,,,
5537,1068_DFA_ANG_XX,68,A,,,,,,,,,
2051,1026_TIE_ANG_XX,76,A,,,,,,,,,
6533,1080_TSI_FEA_XX,56,F,,,,,,,,,
557,1007_ITS_HAP_XX,92,H,,,,,,,,,
2549,1032_IOM_ANG_XX,98,A,,,,,,,,,
7031,1086_WSI_FEA_XX,85,F,,,,,,,,,
336,1005_IEO_ANG_MD,100,A,,,,,,,,,
6035,1074_ITS_ANG_XX,85,A,,,,,,,,,
5288,1065_DFA_NEU_XX,100,N,,,,,,,,,
1802,1023_TIE_NEU_XX,100,N,,,,,,,,,
5786,1071_ITS_NEU_XX,100,N,,,,,,,,,
7280,1090_IEO_HAP_LO,51,H,,,,,,,,,
1553,1020_IEO_DIS_LO,90,D,,,,,,,,,
4292,1053_IWL_NEU_XX,100,N,,,,,,,,,
1304,1017_IEO_SAD_LO,99,S,,,,,,,,,
2300,1029_IOM_NEU_XX,98,N,,,,,,,,,
1055,1014_IEO_HAP_LO,95,H,,,,,,,,,
4790,1059_ITH_NEU_XX,91,N,,,,,,,,,
4569,1056_WSI_HAP_XX,34,H,,,,,,,,,
585,1008_IEO_FEA_MD,49,F,,,,,,,,,
1830,1023_MTI_FEA_XX,44,F,,,,,,,,,
2577,1032_ITH_HAP_XX,51,H,,,,,,,,,
5814,1072_IEO_FEA_LO,79,F,,,,,,,,,
4071,1050_TSI_HAP_XX,69,H,,,,,,,,,
2079,1026_IWL_HAP_XX,70,H,,,,,,,,,
3822,1047_ITS_FEA_XX,83,F,,,,,,,,,
3573,1044_ITS_HAP_XX,84,H,,,,,,,,,
5067,1063_IEO_HAP_LO,95,H,,,,,,,,,
3324,1041_DFA_FEA_XX,33,F,,,,,,,,,
6810,1084_IOM_HAP_XX,66,H,,,,,,,,,
2826,1035_ITH_FEA_XX,50,F,,,,,,,,,
7308,1090_IWW_HAP_XX,35,H,,,,,,,,,
3075,1038_DFA_HAP_XX,92,H,,,,,,,,,
4818,1059_WSI_FEA_XX,55,F,,,,,,,,,
5565,1069_IEO_ANG_LO,24,A,,,,,,,,,
1083,1014_IWW_HAP_XX,74,H,,,,,,,,,
115,1002_IWW_DIS_XX,28,D,,,,,,,,,
1332,1017_IWW_FEA_XX,41,F,,,,,,,,,
6063,1075_IEO_DIS_LO,71,D,,,,,,,,,
6312,1078_TIE_HAP_XX,96,H,,,,,,,,,
7059,1087_IOM_FEA_XX,98,F,,,,,,,,,
834,1011_IOM_FEA_XX,84,F,,,,,,,,,
1581,1020_MTI_HAP_XX,87,H,,,,,,,,,
6561,1081_TIE_FEA_XX,53,F,,,,,,,,,
2328,1029_IWL_FEA_XX,97,F,,,,,,,,,
5316,1066_IEO_SAD_LO,100,S,,,,,,,,,
4320,1053_TSI_FEA_XX,94,F,,,,,,,,,
364,1005_TAI_SAD_XX,21,S,,,,,,,,,
4292,1053_IWL_NEU_XX,97,N,,,,,,,,,
557,1007_ITS_HAP_XX,84,H,,,,,,,,,
4541,1056_IWL_ANG_XX,71,A,,,,,,,,,
2051,1026_TIE_ANG_XX,59,A,,,,,,,,,
7031,1086_WSI_FEA_XX,11,F,,,,,,,,,
87,1002_IEO_SAD_LO,76,S,,,,,,,,,
2300,1029_IOM_NEU_XX,74,N,,,,,,,,,
6284,1077_TSI_HAP_XX,76,H,,,,,,,,,
5537,1068_DFA_ANG_XX,54,A,,,,,,,,,
6035,1074_ITS_ANG_XX,57,A,,,,,,,,,
3794,1047_MTI_NEU_XX,78,N,,,,,,,,,
4043,1050_MTI_ANG_XX,86,A,,,,,,,,,
7280,1090_IEO_HAP_LO,59,H,,,,,,,,,
6782,1083_WSI_HAP_XX,59,H,,,,,,,,,
2798,1035_IWW_NEU_XX,57,N,,,,,,,,,
2549,1032_IOM_ANG_XX,9,A,,,,,,,,,
1553,1020_IEO_DIS_LO,73,D,,,,,,,,,
5288,1065_DFA_NEU_XX,44,N,,,,,,,,,
1304,1017_IEO_SAD_LO,88,S,,,,,,,,,
3296,1041_TAI_NEU_XX,10,N,,,,,,,,,
6533,1080_TSI_FEA_XX,6,F,,,,,,,,,
4790,1059_ITH_NEU_XX,55,N,,,,,,,,,
5039,1062_ITH_ANG_XX,69,A,,,,,,,,,
5786,1071_ITS_NEU_XX,83,N,,,,,,,,,
3545,1044_TAI_ANG_XX,64,A,,,,,,,,,
336,1005_IEO_ANG_MD,20,A,,,,,,,,,
1802,1023_TIE_NEU_XX,70,N,,,,,,,,,
1055,1014_IEO_HAP_LO,14,H,,,,,,,,,
806,1010_WSI_FEA_XX,25,F,,,,,,,,,
3047,1038_IWW_ANG_XX,69,A,,,,,,,,,
4320,1053_TSI_FEA_XX,37,F,,,,,,,,,
4569,1056_WSI_HAP_XX,66,H,,,,,,,,,
5814,1072_IEO_FEA_LO,57,F,,,,,,,,,
1581,1020_MTI_HAP_XX,61,H,,,,,,,,,
3573,1044_ITS_HAP_XX,61,H,,,,,,,,,
5565,1069_IEO_ANG_LO,67,A,,,,,,,,,
5316,1066_IEO_SAD_LO,77,S,,,,,,,,,
2328,1029_IWL_FEA_XX,31,F,,,,,,,,,
585,1008_IEO_FEA_MD,9,F,,,,,,,,,
1332,1017_IWW_FEA_XX,89,F,,,,,,,,,
6063,1075_IEO_DIS_LO,80,D,,,,,,,,,
1083,1014_IWW_HAP_XX,82,H,,,,,,,,,
3822,1047_ITS_FEA_XX,74,F,,,,,,,,,
4818,1059_WSI_FEA_XX,29,F,,,,,,,,,
115,1002_IWW_DIS_XX,62,D,,,,,,,,,
3324,1041_DFA_FEA_XX,73,F,,,,,,,,,
364,1005_TAI_SAD_XX,93,S,,,,,,,,,
2826,1035_ITH_FEA_XX,6,F,,,,,,,,,
6810,1084_IOM_HAP_XX,89,H,,,,,,,,,
6312,1078_TIE_HAP_XX,100,H,,,,,,,,,
2577,1032_ITH_HAP_XX,61,H,,,,,,,,,
4071,1050_TSI_HAP_XX,100,H,,,,,,,,,
2079,1026_IWL_HAP_XX,17,H,,,,,,,,,
7059,1087_IOM_FEA_XX,58,F,,,,,,,,,
1830,1023_MTI_FEA_XX,37,F,,,,,,,,,
3075,1038_DFA_HAP_XX,42,H,,,,,,,,,
5067,1063_IEO_HAP_LO,66,H,,,,,,,,,
834,1011_IOM_FEA_XX,80,F,,,,,,,,,
6561,1081_TIE_FEA_XX,4,F,,,,,,,,,
7308,1090_IWW_HAP_XX,6,H,,,,,,,,,
6340,1078_MTI_DIS_XX,55,D,,,,,,,,,
1360,1017_DFA_SAD_XX,87,S,,,,,,,,,
2107,1026_TSI_DIS_XX,62,D,,,,,,,,,
6838,1084_IWL_DIS_XX,50,D,,,,,,,,,
2356,1029_WSI_SAD_XX,61,S,,,,,,,,,
392,1005_ITS_NEU_XX,66,N,,,,,,,,,
2605,1032_WSI_DIS_XX,14,D,,,,,,,,,
2854,1036_IEO_HAP_MD,32,H,,,,,,,,,
6091,1075_MTI_HAP_XX,37,H,,,,,,,,,
143,1002_DFA_ANG_XX,86,A,,,,,,,,,
1858,1023_TSI_SAD_XX,74,S,,,,,,,,,
5344,1066_IWW_FEA_XX,36,F,,,,,,,,,
3601,1045_IEO_FEA_MD,37,F,,,,,,,,,
4846,1060_IOM_FEA_XX,75,F,,,,,,,,,
3352,1042_IEO_ANG_MD,38,A,,,,,,,,,
6589,1081_IWL_SAD_XX,78,S,,,,,,,,,
5593,1069_TAI_HAP_XX,17,H,,,,,,,,,
1609,1020_ITS_DIS_XX,38,D,,,,,,,,,
4348,1054_TIE_FEA_XX,41,F,,,,,,,,,
5842,1072_TAI_FEA_XX,45,F,,,,,,,,,
5095,1063_IWW_HAP_XX,47,H,,,,,,,,,
7336,1090_ITH_DIS_XX,51,D,,,,,,,,,
7087,1087_ITH_SAD_XX,73,S,,,,,,,,,
4597,1057_IOM_HAP_XX,78,H,,,,,,,,,
613,1008_TAI_DIS_XX,65,D,,,,,,,,,
3103,1039_IEO_SAD_MD,69,S,,,,,,,,,
3850,1048_IEO_DIS_MD,46,D,,,,,,,,,
1111,1014_ITH_DIS_XX,57,D,,,,,,,,,
862,1011_ITH_SAD_XX,73,S,,,,,,,,,
4099,1051_TIE_HAP_XX,52,H,,,,,,,,,
6806,1084_TIE_ANG_XX,89,A,,,,,,,,,
1854,1023_ITS_FEA_XX,67,F,,,,,,,,,
7055,1087_IOM_NEU_XX,71,N,,,,,,,,,
3320,1041_DFA_NEU_XX,66,N,,,,,,,,,
5561,1069_IEO_HAP_HI,68,H,,,,,,,,,
6557,1081_TIE_NEU_XX,80,N,,,,,,,,,
3569,1044_DFA_ANG_XX,79,A,,,,,,,,,
1107,1014_ITH_HAP_XX,52,H,,,,,,,,,
6308,1078_IEO_DIS_LO,44,D,,,,,,,,,
2573,1032_IWL_ANG_XX,51,A,,,,,,,,,
2324,1029_IWL_NEU_XX,61,N,,,,,,,,,
5810,1072_IEO_SAD_HI,62,S,,,,,,,,,
111,1002_IWW_HAP_XX,96,H,,,,,,,,,
4316,1053_TSI_NEU_XX,49,N,,,,,,,,,
7304,1090_IOM_ANG_XX,54,A,,,,,,,,,
858,1011_IWL_FEA_XX,94,F,,,,,,,,,
1605,1020_ITS_HAP_XX,43,H,,,,,,,,,
4814,1059_WSI_NEU_XX,47,N,,,,,,,,,
4565,1056_TSI_ANG_XX,37,A,,,,,,,,,
2103,1026_TSI_HAP_XX,43,H,,,,,,,,,
6059,1075_IEO_ANG_HI,97,A,,,,,,,,,
1356,1017_ITH_FEA_XX,64,F,,,,,,,,,
5063,1062_WSI_ANG_XX,23,A,,,,,,,,,
3071,1038_ITH_ANG_XX,33,A,,,,,,,,,
2822,1035_ITH_NEU_XX,97,N,,,,,,,,,
609,1008_TAI_HAP_XX,64,H,,,,,,,,,
4067,1050_ITS_ANG_XX,96,A,,,,,,,,,
360,1005_IWW_FEA_XX,26,F,,,,,,,,,
3818,1047_ITS_NEU_XX,73,N,,,,,,,,,
5312,1066_IEO_NEU_XX,57,N,,,,,,,,,
1135,1014_WSI_DIS_XX,95,D,,,,,,,,,
4344,1054_TIE_NEU_XX,83,N,,,,,,,,,
7083,1087_IWL_FEA_XX,19,F,,,,,,,,,
2131,1027_TIE_HAP_XX,89,H,,,,,,,,,
5091,1063_IOM_ANG_XX,81,A,,,,,,,,,
637,1008_DFA_DIS_XX,85,D,,,,,,,,,
6087,1075_TAI_ANG_XX,65,A,,,,,,,,,
7332,1090_ITH_HAP_XX,82,H,,,,,,,,,
1384,1018_IEO_HAP_MD,88,H,,,,,,,,,
5838,1072_TAI_NEU_XX,81,N,,,,,,,,,
388,1005_DFA_SAD_XX,92,S,,,,,,,,,
2601,1032_WSI_HAP_XX,71,H,,,,,,,,,
1633,1021_IEO_FEA_MD,82,F,,,,,,,,,
5340,1066_IWW_NEU_XX,76,N,,,,,,,,,
139,1002_ITH_DIS_XX,86,D,,,,,,,,,
1882,1024_IEO_DIS_MD,88,D,,,,,,,,,
4842,1060_IOM_NEU_XX,76,N,,,,,,,,,
3348,1042_IEO_SAD_LO,90,S,,,,,,,,,
3846,1048_IEO_FEA_LO,85,F,,,,,,,,,
2850,1035_WSI_FEA_XX,87,F,,,,,,,,,
6336,1078_MTI_HAP_XX,89,H,,,,,,,,,
3597,1045_IEO_ANG_LO,85,A,,,,,,,,,
5589,1069_IWW_ANG_XX,84,A,,,,,,,,,
4095,1051_IEO_DIS_LO,86,D,,,,,,,,,
6834,1084_IWL_HAP_XX,89,H,,,,,,,,,
3099,1039_IEO_HAP_LO,84,H,,,,,,,,,
4593,1057_TIE_ANG_XX,99,A,,,,,,,,,
886,1011_WSI_SAD_XX,99,S,,,,,,,,,
2352,1029_TSI_FEA_XX,96,F,,,,,,,,,
6585,1081_MTI_FEA_XX,97,F,,,,,,,,,
1163,1015_IOM_DIS_XX,85,D,,,,,,,,,
3625,1045_TAI_HAP_XX,17,H,,,,,,,,,
1661,1021_TAI_DIS_XX,37,D,,,,,,,,,
665,1009_IEO_DIS_HI,52,D,,,,,,,,,
416,1006_IEO_SAD_HI,44,S,,,,,,,,,
6115,1075_ITS_HAP_XX,79,H,,,,,,,,,
7111,1087_WSI_SAD_XX,70,S,,,,,,,,,
4621,1057_IWL_HAP_XX,76,H,,,,,,,,,
5119,1063_ITH_HAP_XX,83,H,,,,,,,,,
5617,1069_DFA_HAP_XX,93,H,,,,,,,,,
914,1012_IOM_SAD_XX,76,S,,,,,,,,,
6862,1084_TSI_DIS_XX,86,D,,,,,,,,,
3874,1048_TAI_FEA_XX,78,F,,,,,,,,,
6364,1078_ITS_DIS_XX,78,D,,,,,,,,,
7360,1090_WSI_DIS_XX,73,D,,,,,,,,,
1412,1018_IWW_SAD_XX,68,S,,,,,,,,,
6613,1081_TSI_SAD_XX,78,S,,,,,,,,,
167,1003_IEO_HAP_HI,75,H,,,,,,,,,
5866,1072_DFA_FEA_XX,87,F,,,,,,,,,
2878,1036_IOM_FEA_XX,79,F,,,,,,,,,
3376,1042_IWW_FEA_XX,56,F,,,,,,,,,
2159,1027_MTI_DIS_XX,74,D,,,,,,,,,
2629,1033_IOM_HAP_XX,58,H,,,,,,,,,
4372,1054_MTI_FEA_XX,81,F,,,,,,,,,
4870,1060_IWL_FEA_XX,76,F,,,,,,,,,
1910,1024_MTI_SAD_XX,55,S,,,,,,,,,
5368,1066_ITH_FEA_XX,62,F,,,,,,,,,
4123,1051_MTI_HAP_XX,84,H,,,,,,,,,
2380,1030_TIE_FEA_XX,78,F,,,,,,,,,
3127,1039_IWW_HAP_XX,96,H,,,,,,,,,
4378,1054_IWL_FEA_XX,1,F,,,,,,,,,
1888,1024_TIE_FEA_XX,65,F,,,,,,,,,
920,1012_IWW_SAD_XX,35,S,,,,,,,,,
4129,1051_IWL_HAP_XX,38,H,,,,,,,,,
5623,1069_ITS_HAP_XX,53,H,,,,,,,,,
3631,1045_MTI_HAP_XX,51,H,,,,,,,,,
5125,1063_DFA_HAP_XX,56,H,,,,,,,,,
6370,1078_TSI_DIS_XX,57,D,,,,,,,,,
4627,1057_ITH_HAP_XX,58,H,,,,,,,,,
1639,1021_TIE_HAP_XX,73,H,,,,,,,,,
2137,1027_IOM_HAP_XX,88,H,,,,,,,,,
6121,1075_TSI_HAP_XX,54,H,,,,,,,,,
3880,1048_MTI_FEA_XX,76,F,,,,,,,,,
5872,1072_ITS_FEA_XX,68,F,,,,,,,,,
5374,1066_DFA_FEA_XX,71,F,,,,,,,,,
6868,1084_WSI_DIS_XX,75,D,,,,,,,,,
6619,1081_WSI_SAD_XX,72,S,,,,,,,,,
7366,1091_IEO_SAD_MD,60,S,,,,,,,,,
2386,1030_IOM_FEA_XX,76,F,,,,,,,,,
2884,1036_IWW_FEA_XX,83,F,,,,,,,,,
671,1009_TIE_DIS_XX,68,D,,,,,,,,,
4876,1060_ITH_FEA_XX,81,F,,,,,,,,,
1169,1015_IWW_DIS_XX,68,D,,,,,,,,,
173,1003_IEO_ANG_HI,81,A,,,,,,,,,
3382,1042_TAI_FEA_XX,67,F,,,,,,,,,
2635,1033_IWW_HAP_XX,92,H,,,,,,,,,
1390,1018_IEO_ANG_MD,64,A,,,,,,,,,
3133,1039_TAI_HAP_XX,91,H,,,,,,,,,
7117,1088_IEO_HAP_MD,89,H,,,,,,,,,
422,1006_IEO_FEA_HI,76,F,,,,,,,,,
6896,1085_IOM_DIS_XX,78,D,,,,,,,,,
1667,1021_MTI_DIS_XX,83,D,,,,,,,,,
2663,1033_ITH_DIS_XX,68,D,,,,,,,,,
4655,1057_WSI_DIS_XX,73,D,,,,,,,,,
2414,1030_ITH_SAD_XX,61,S,,,,,,,,,
3908,1048_TSI_SAD_XX,64,S,,,,,,,,,
3410,1042_ITS_SAD_XX,57,S,,,,,,,,,
6149,1076_TIE_HAP_XX,66,H,,,,,,,,,
6398,1079_TIE_DIS_XX,69,D,,,,,,,,,
4406,1054_WSI_SAD_XX,71,S,,,,,,,,,
5402,1067_IEO_ANG_MD,71,A,,,,,,,,,
2165,1027_IWL_DIS_XX,41,D,,,,,,,,,
948,1012_DFA_NEU_XX,71,N,,,,,,,,,
699,1009_ITH_ANG_XX,67,A,,,,,,,,,
7394,1091_IWW_DIS_XX,71,D,,,,,,,,,
5153,1064_IEO_SAD_MD,61,S,,,,,,,,,
1418,1018_TAI_SAD_XX,41,S,,,,,,,,,
7145,1088_IWW_SAD_XX,69,S,,,,,,,,,
3659,1045_ITS_DIS_XX,87,D,,,,,,,,,
1916,1024_IWL_SAD_XX,75,S,,,,,,,,,
5900,1073_IEO_DIS_MD,78,D,,,,,,,,,
1197,1015_DFA_ANG_XX,80,A,,,,,,,,,
450,1006_MTI_NEU_XX,51,N,,,,,,,,,
4157,1051_TSI_DIS_XX,68,D,,,,,,,,,
201,1003_TAI_ANG_XX,64,A,,,,,,,,,
4904,1061_IEO_HAP_MD,87,H,,,,,,,,,
6647,1082_IOM_SAD_XX,67,S,,,,,,,,,
3161,1039_DFA_DIS_XX,75,D,,,,,,,,,
5651,1070_IEO_FEA_MD,52,F,,,,,,,,,
2912,1036_DFA_SAD_XX,50,S,,,,,,,,,
5928,1073_MTI_SAD_XX,90,S,,,,,,,,,
6177,1076_MTI_DIS_XX,76,D,,,,,,,,,
5181,1064_IWW_DIS_XX,84,D,,,,,,,,,
5679,1070_TAI_DIS_XX,80,D,,,,,,,,,
727,1010_IEO_HAP_LO,91,H,,,,,,,,,
3438,1043_IEO_FEA_HI,84,F,,,,,,,,,
6924,1085_ITH_ANG_XX,56,A,,,,,,,,,
4932,1061_IWW_SAD_XX,61,S,,,,,,,,,
6675,1082_ITH_NEU_XX,36,N,,,,,,,,,
3936,1049_TIE_SAD_XX,55,S,,,,,,,,,
2442,1031_IEO_NEU_XX,89,N,,,,,,,,,
2940,1037_IEO_SAD_HI,76,S,,,,,,,,,
1695,1021_TSI_ANG_XX,43,A,,,,,,,,,
229,1003_ITS_HAP_XX,86,H,,,,,,,,,
4185,1052_TIE_DIS_XX,68,D,,,,,,,,,
5430,1067_TAI_SAD_XX,63,S,,,,,,,,,
3687,1046_IEO_DIS_HI,69,D,,,,,,,,,
976,1013_IEO_SAD_LO,52,S,,,,,,,,,
1446,1018_ITS_NEU_XX,66,N,,,,,,,,,
2691,1034_IEO_HAP_HI,69,H,,,,,,,,,
1225,1016_IEO_ANG_LO,36,A,,,,,,,,,
4683,1058_IOM_DIS_XX,71,D,,,,,,,,,
4434,1055_IOM_SAD_XX,57,S,,,,,,,,,
1944,1024_WSI_NEU_XX,66,N,,,,,,,,,
7422,1091_DFA_ANG_XX,73,A,,,,,,,,,
478,1006_ITS_FEA_XX,77,F,,,,,,,,,
3189,1040_IEO_ANG_HI,84,A,,,,,,,,,
7173,1088_DFA_NEU_XX,58,N,,,,,,,,,
2193,1027_WSI_ANG_XX,69,A,,,,,,,,,
6426,1079_IWL_ANG_XX,77,A,,,,,,,,,
5377,1066_ITS_HAP_XX,50,H,,,,,,,,,
7369,1091_IEO_ANG_MD,16,A,,,,,,,,,
4381,1054_ITH_HAP_XX,100,H,,,,,,,,,
4630,1057_ITH_FEA_XX,18,F,,,,,,,,,
6871,1085_IEO_HAP_MD,46,H,,,,,,,,,
2389,1030_IWW_HAP_XX,17,H,,,,,,,,,
4879,1060_DFA_HAP_XX,43,H,,,,,,,,,
3385,1042_MTI_HAP_XX,28,H,,,,,,,,,
5128,1063_DFA_FEA_XX,17,F,,,,,,,,,
1393,1018_IEO_FEA_MD,53,F,,,,,,,,,
3883,1048_IWL_HAP_XX,62,H,,,,,,,,,
895,1012_IEO_SAD_MD,41,S,,,,,,,,,
2638,1033_IWW_FEA_XX,20,F,,,,,,,,,
1891,1024_IOM_HAP_XX,59,H,,,,,,,,,
5875,1072_TSI_HAP_XX,32,H,,,,,,,,,
2887,1036_TAI_HAP_XX,30,H,,,,,,,,,
1144,1015_IEO_ANG_MD,60,A,,,,,,,,,
2140,1027_IOM_FEA_XX,64,F,,,,,,,,,
6373,1078_WSI_SAD_XX,27,S,,,,,,,,,
3136,1039_TAI_FEA_XX,40,F,,,,,,,,,
6124,1075_TSI_FEA_XX,52,F,,,,,,,,,
6622,1081_WSI_DIS_XX,57,D,,,,,,,,,
176,1003_IEO_FEA_HI,87,F,,,,,,,,,
1642,1021_TIE_FEA_XX,59,F,,,,,,,,,
7120,1088_IEO_SAD_MD,42,S,,,,,,,,,
425,1006_IEO_DIS_HI,72,D,,,,,,,,,
4132,1051_IWL_FEA_XX,56,F,,,,,,,,,
5626,1069_ITS_FEA_XX,60,F,,,,,,,,,
3634,1045_MTI_FEA_XX,47,F,,,,,,,,,
646,1008_TSI_SAD_XX,36,S,,,,,,,,,
1919,1024_IWL_DIS_XX,40,D,,,,,,,,,
5156,1064_IEO_ANG_MD,60,A,,,,,,,,,
4409,1054_WSI_DIS_XX,36,D,,,,,,,,,
2168,1027_ITH_SAD_XX,52,S,,,,,,,,,
3911,1048_TSI_DIS_XX,62,D,,,,,,,,,
6899,1085_IWW_SAD_XX,50,S,,,,,,,,,
5405,1067_IEO_FEA_MD,42,F,,,,,,,,,
7397,1091_TAI_SAD_XX,43,S,,,,,,,,,
3413,1042_ITS_DIS_XX,51,D,,,,,,,,,
2915,1036_DFA_DIS_XX,36,D,,,,,,,,,
3662,1045_TSI_SAD_XX,51,S,,,,,,,,,
1421,1018_TAI_DIS_XX,82,D,,,,,,,,,
3164,1039_ITS_SAD_XX,30,S,,,,,,,,,
4907,1061_IEO_SAD_MD,45,S,,,,,,,,,
2417,1030_ITH_DIS_XX,62,D,,,,,,,,,
1670,1021_IWL_SAD_XX,38,S,,,,,,,,,
7148,1088_IWW_DIS_XX,28,D,,,,,,,,,
2666,1033_DFA_SAD_XX,54,S,,,,,,,,,
204,1003_MTI_NEU_XX,51,N,,,,,,,,,
6401,1079_IOM_SAD_XX,54,S,,,,,,,,,
6152,1076_TIE_FEA_XX,58,F,,,,,,,,,
5654,1070_IEO_DIS_MD,64,D,,,,,,,,,
4160,1051_WSI_SAD_XX,56,S,,,,,,,,,
6650,1082_IOM_DIS_XX,78,D,,,,,,,,,
1172,1015_TAI_SAD_XX,26,S,,,,,,,,,
5903,1073_TIE_HAP_XX,36,H,,,,,,,,,
923,1012_IWW_DIS_XX,66,D,,,,,,,,,
453,1006_MTI_ANG_XX,57,A,,,,,,,,,
4658,1058_IEO_HAP_MD,50,H,,,,,,,,,
674,1009_IOM_SAD_XX,46,S,,,,,,,,,
6678,1082_ITH_ANG_XX,59,A,,,,,,,,,
3192,1040_IEO_FEA_HI,29,F,,,,,,,,,
4686,1058_IWW_SAD_XX,22,S,,,,,,,,,
1698,1021_WSI_NEU_XX,64,N,,,,,,,,,
481,1006_TSI_HAP_XX,55,H,,,,,,,,,
951,1012_DFA_ANG_XX,62,A,,,,,,,,,
5931,1073_MTI_DIS_XX,37,D,,,,,,,,,
